VoxCeleb2ID,Reference,Publish Date
id08595,DBOBqtB8Sg4,2011-03-05
id08595,vKoyfUq5yqI,2011-02-07
id08595,O3zh8wPAbq4,2010-08-10
id08595,Z9fWzk4VIOw,2014-11-10
id08595,7-hkUAl0YyM,2011-08-08
id08595,r5xhTsrLTnk,2011-01-14
id08595,2sOY9ThfE7c,2010-09-28
id08595,U81de6XcNWk,2008-04-27
id08595,YuL1J5Jro3M,2011-08-30
id08595,hpbENpyiF7A,2011-09-03
id08595,1V4D1jRXyNE,2011-09-28
id08595,Xq7XFmRs9gM,2015-02-10
id08595,rM8sOVTuyBg,2013-09-13
id08595,Nw1sLbslziY,1800-01-01
id08595,_-8qFMUsUhg,2011-04-21
id08595,gCMAF__1i_M,2009-07-28
id08595,B5qw_9SszGc,2011-09-02
id08595,p4V4L1yBdw4,2010-03-17
id08595,yd2ME9pWQkQ,2011-10-17
id08595,jAcPcxSWYCo,2013-07-04
id08595,LYhoddJgaIg,2007-07-24
id08595,CVIv3CZMNQM,2015-05-24
id08595,hXnpK67rsyU,2013-08-26
id08595,fORA90NAxHU,2008-08-17
id08595,EEWM69Ng5Z4,2011-08-04
id08595,UyZ_w8TFno0,1800-01-01
id08595,3SQPjBo-CF4,2013-09-06
id08595,QwKX6_P6g_c,2009-07-05
id08660,D5BxxHpckoU,2010-06-15
id08660,AWf2-0JZWy8,2014-08-29
id08660,HphTu2igrUw,2011-05-17
id08660,g0lNP3THa20,2012-05-13
id08660,CouK6OTLX2A,2012-06-17
id08660,TtkFYFyZ1ac,2014-08-11
id08660,p-GVSzEB9Hc,2012-09-19
id08660,pvLcXgwBe8w,2016-04-20
id08660,wxaKHRApKOU,2016-09-11
id08660,qqvo2RQj7ko,2012-03-18
id08660,ZSx5_UQd-rQ,1800-01-01
id08660,DAVwqUaCanQ,2013-03-24
id08660,0BoPX6d3dPA,2011-06-26
id08660,aLU_aTDNZy8,2011-11-02
id08660,FILvF-QsEx4,2007-05-14
id08660,WQB2938uRI0,2010-02-13
id08660,X-6jWqJsvDw,2014-08-04
id08660,0esRJk317LI,2016-09-10
id08660,an1gevFe0_0,2013-08-10
id08660,E6orM5qceb0,2012-06-15
id08660,HzoSRERzr30,2010-06-15
id08660,fff3HdZJ_ks,2013-02-15
id08660,WvTzkrkAeyw,2013-06-02
id08660,OTDQhe7hqSE,2012-09-21
id08660,9fTMycDqTsc,2007-07-29
id08660,RcevZE2Hhms,2011-12-01
id08660,eAcl0fvZ3nc,2016-07-09
id08660,uiZ_GzJIQXQ,2010-06-09
id08660,EWTAkDQ29aE,2016-07-25
id08660,kqPyUrPiGkg,1800-01-01
id08660,G6dhArO9048,2017-01-09
id08660,a6T-SiQoPLU,2014-10-27
id08660,GOtWN_RXzsQ,2017-04-04
id08660,syVFpF-HhYk,2013-09-04
id08660,1UjbugjIAxc,1800-01-01
id08660,_bgyHddk78k,2007-09-04
id08660,DtJym-syfDI,2012-04-17
id08660,NKb59qab0CA,2010-01-14
id08660,DYZYww_EBKU,2017-02-26
id08660,vBBNRUYe5Ko,1800-01-01
id08660,Qjv7upneyZM,2010-05-03
id08660,Gk75d-i6sYk,2013-07-17
id08660,HaA2_X9fQvI,2013-02-23
id08660,BAGHvPM80kk,2009-07-09
id08660,DqhGm2VQhJM,2011-11-29
id08660,oFZggsTSAPQ,2013-11-06
id08660,u8WGP8oXF8g,2011-12-23
id08660,VseH8mZCksc,2013-03-30
id08660,XOejEXIcQC4,2013-05-31
id08660,09ngmUY-g9s,2014-08-08
id08660,2EQhV9LMs4s,2015-07-15
id08660,mX1kB45ER44,2016-11-19
id08660,EBNEpDqvFhY,2013-09-04
id08954,R3YBSi5ZTxQ,2011-04-27
id08954,vE8vpFYOgLo,2011-11-19
id08954,5Wu4kKmbqmU,2011-08-14
id08954,zCMhSPCJm4c,2011-05-08
id08954,K-b1igQJL1w,2013-10-23
id08954,j_ulgJU3Jmk,2011-05-14
id08954,PgIv9f9UVl0,2007-07-19
id08954,LtQo7T1SzAM,2014-05-23
id08954,TItb1IBsukc,2012-03-11
id08954,qgHq2qN6gW8,2011-06-20
id08954,AkxJtZe1Kyg,2012-03-11
id08954,NioCxssZERA,2011-11-17
id08954,c1gTN3sgXjk,2017-02-21
id08954,mjCgKWMao2w,2011-02-01
id08954,d3gcjO-F_d4,2011-04-27
id08954,oF8Uju52o5Y,2014-05-13
id08747,IXvbkGA37l4,2016-12-16
id08747,j9IX4BOE7ag,2010-01-15
id08747,omCZkdWmhqE,2016-04-12
id08747,9FQhMxJ2pm0,2010-01-15
id08747,XuAgSBhVrxc,2014-04-20
id08747,K9JAEWTBNfw,2010-04-20
id08747,yzAR_0gkuOM,2014-01-26
id08747,ML7DO6pwf5I,2011-02-27
id08747,u0DjJ_-PAos,2016-02-13
id08747,7EWYVn6Asm0,2015-06-01
id08747,DSYoHhp3uRk,2012-10-20
id08747,leR0Dtsig4E,2011-04-21
id08747,KIJNvPghZgY,2017-03-26
id08747,YUywSI1-3K8,2010-02-09
id08747,J3yqskcMGXM,2008-01-10
id08747,co4a4EUVNAE,2017-02-23
id08747,tpxX79TIgl0,2016-09-19
id08747,FgLSJFRS1Nw,2009-07-08
id08747,NwGF4u1CJ9k,2010-05-03
id08747,H3XiszhiGjA,2016-03-06
id08747,6BsxdbwzNGY,2010-02-16
id08747,gdTpCH-E8Mc,2017-02-12
id08747,JzzaX4qIib0,2014-01-29
id08747,19wFbdV9H7I,1800-01-01
id08603,yZtNvpqNqxM,2012-05-06
id08603,QPchLly1qoE,2011-01-17
id08603,hoUpHkWBKdg,2013-04-23
id08603,JNhWw0civUk,2008-12-11
id08603,HeuXi3GF8O0,2011-08-17
id08603,G3SaY8oRMkM,2010-08-22
id08603,KnV9qzwODMM,2012-06-15
id08603,V-Yo0JAWvi4,2008-12-11
id08603,5RA8EDVklVY,2014-03-06
id08603,hPR6mAFwG48,2014-11-04
id08603,x1O-rmFcH-M,2014-08-18
id08603,Xf_rgmWO7Mc,2013-01-09
id08603,Nk2aCj9mEys,2010-02-20
id08603,CTv00xh2enQ,2014-10-20
id08603,tJ5MxwDr-CM,2012-04-29
id08603,dR_KZzLEPf8,2010-10-13
id08603,xsCY7jGLqXA,2012-12-21
id08603,yOcHk6qhsDw,2013-10-04
id08603,g9toQuLqf2Q,2012-02-17
id08603,T2cwTovVTcM,2012-03-13
id08603,AGPopYP-kYQ,2013-04-29
id08603,C_-bPE4g7Hs,2014-10-27
id08603,020a5OJEodY,2011-12-01
id08603,MM85APb8z6M,2012-03-09
id08950,XnblesC58PE,2011-04-15
id08950,VzKXOcsb7os,1800-01-01
id08950,Uv22xBjjQ10,2016-01-22
id08950,_S__4-HKAGA,2016-08-18
id08950,8Z1CtGK-Q_8,2016-04-10
id08950,d6_PUtNhiJg,1800-01-01
id08950,3z4fp12LQ4c,1800-01-01
id08950,VI03BHGVcjk,2012-11-09
id09156,gFQc6TE_r-s,1800-01-01
id09156,_PVmt7W2nxM,2009-08-11
id09156,IIneSKDFQPI,2014-06-04
id09156,5mU1S0SvbEw,2014-07-18
id09156,NV4Ux1jbbCo,2011-09-28
id09156,d-xwAE1XEpc,2014-01-20
id09156,iQUsOkpUi1s,2012-12-01
id09156,khoe2BNomEc,2014-07-15
id09156,l9szCDuPbWo,2015-04-12
id09156,PkTdZDSC96w,2009-08-21
id09156,jF-p7Ju1_Kc,2009-08-10
id09156,bgL7t4oZnTE,2010-06-29
id09156,83nqG-lV5sM,2009-11-06
id09156,IvPnefatXug,2016-03-01
id09156,z4N5EN74Y9g,1800-01-01
id09156,h-zfQM1Yp8s,2014-07-16
id09156,6JhPrwx6xCA,2012-09-24
id09156,GpdoiYKc1bE,2014-07-08
id09156,d_L6zLoL8os,2010-06-29
id08569,F9sLgQ3Y8Uo,2011-04-20
id08569,lwiO84jYgZY,2014-09-22
id08569,szMmsm3uQUs,1800-01-01
id08569,8L1Ccv19vjM,1800-01-01
id08569,HkX__o7Erkk,1800-01-01
id08569,9icmW4_6kRA,2015-12-15
id08569,M4bHRkTxo3s,2016-03-04
id08569,KSwyU_HG3P8,2016-03-01
id08569,IFl0oLvnUTU,2011-09-22
id08569,dDtGT1IKaBE,2014-05-14
id08569,FjLpYJe-ZzA,2015-02-14
id08569,CaOZS60-Imw,2008-09-29
id08569,C3tR5n-trj8,2014-09-17
id08569,U6ZbSXrrKUM,2016-03-15
id08569,3s-Rg7UAlBU,2013-03-07
id08569,C_fo5PCeuRI,2012-09-16
id08569,cdZyZVOryt0,2016-03-21
id08569,qU7N-g_3TDo,2015-12-14
id08569,QZqDxjdLokM,1800-01-01
id08569,xeRnGrioobY,2015-09-20
id08569,PY8yy-d8SXY,2016-02-23
id08569,oOB9xwzYLEo,2016-02-21
id08569,Sl1_QvL0Sig,2016-03-04
id08569,6ikC43Qqsq8,2013-03-08
id08569,BA1hL2j7biw,2015-12-16
id08569,FNte55jAYg0,2010-04-05
id08569,Um6u7O964iw,2015-04-11
id08569,XXDElu2zJrs,2015-04-29
id08569,Y7wL2WDh9P0,2013-09-22
id08569,MEhDg0wXSAI,2015-12-17
id08569,N2TQiAnwGXg,2016-03-03
id08569,6WTHqT6yb9s,2012-09-16
id08569,3seR5hYwmnM,1800-01-01
id08569,iSbaa9rPtDQ,2015-12-03
id08569,bZ61mdVB1Ow,2013-08-23
id08569,sblFI5vOFF8,2015-12-21
id08569,oRbbHGq7jcY,1800-01-01
id08569,iVh7KJW0cFU,2014-03-04
id08569,cIiJjgrjqrk,2014-09-06
id08569,pmMoJkTlFGE,1800-01-01
id08569,L3G96ZbaNEg,2014-09-21
id08569,txrtKji_-pE,1800-01-01
id08569,2V0edkaWzhA,2015-12-09
id08569,gWc17ixzeLI,2013-05-30
id08569,4eqUy78kthw,2015-12-15
id08569,UvpJr_z1Oy4,1800-01-01
id08569,WZK_ielLoSE,1800-01-01
id08569,32OkZFIHGag,2016-02-12
id08569,tTr-bm2eXM8,2013-03-14
id08569,4Pu96vFqgHw,1800-01-01
id08569,u84rV4KOhvw,2008-09-15
id08569,gSLoXksPEac,2016-02-24
id08569,vSOLz1YBFG0,2013-09-23
id08569,xIX4SRoq5qc,2016-05-18
id08569,OigS7Rna3-4,2010-04-06
id08569,_qguQK_EjZE,2014-09-11
id08569,7ZmJd_sB-xk,2013-10-22
id08569,TdaXCZWG3rg,1800-01-01
id08569,6ya2ir2YT_k,2009-10-17
id08569,jzmFJ9B9INA,2013-12-20
id08569,fJa2PYHf_Bo,2013-03-18
id08569,VeUh6bU06wU,2016-03-03
id08569,EZ8TWk3MBps,2013-03-18
id08569,8HsyEvr5Pnw,2013-09-23
id08569,v0axPIgfvNI,2014-09-30
id08569,nkhPac7Es7g,2017-04-04
id08569,0hZpWppz8Kw,2009-01-27
id08569,WUCXebc-kMU,2013-02-16
id08569,EYtNZtajots,2015-12-11
id08569,zAPj0KKVXqs,2015-12-15
id08569,5U5BtXEvhWo,2015-12-02
id08569,jINusNZ3r_M,2015-09-02
id08569,JO-7YwKGUKM,2010-10-25
id08569,IDaWkAL-1lM,2008-08-18
id08569,4wE2768EswM,1800-01-01
id08569,mXGtE5KJDR4,2016-02-12
id09018,sDFS2cx7wq0,2014-06-26
id09018,FAXZHi99NXg,2015-04-24
id09018,4ssuaXrQH3g,1800-01-01
id09018,CUZwOqFcX3c,2015-03-18
id09018,nysp8s-Vv1s,2013-12-23
id09018,2Trsy5XUHEg,2016-09-07
id09018,MT7xrj1Tz-o,2015-03-29
id09018,1453WX6QZlc,2013-12-03
id09018,1oG8nu4HssI,2011-09-19
id09018,srJQxHHFEfo,2014-08-18
id09018,qFd4-hGhVkY,2013-12-18
id08702,0jrkHMWngmc,2015-09-27
id08702,FoFds-MqzSI,2014-07-05
id08702,j9MnxMut2xw,1800-01-01
id08702,5WqhWoSDB1M,2012-02-28
id08702,mlx30Ad6_a4,2014-05-25
id08702,_TT17k-C8lo,2009-07-22
id08702,qH2JDBBY8_4,2010-06-06
id08702,xkFu46VN-CA,2009-03-05
id08702,aqN_iuVZxGU,2009-06-22
id08702,g_VOR_5UoqU,2016-12-12
id08702,8Smg4o6FpmA,2014-09-04
id08702,dLAAi7cOuuU,2015-07-27
id08702,AL2da0LGs4w,2013-10-09
id08702,MVt7GBSAsXk,2011-04-08
id08702,NwU3rGYNHQs,2014-09-22
id08702,c2BaGqkCzmI,2013-08-30
id08702,vvBNHty5br0,1800-01-01
id08702,EMNefUR_ZYc,2012-03-30
id08702,X8d-MIcXQow,2014-01-07
id08702,3Im8YHPy3Nc,2012-12-17
id08702,fIf30r5mqdg,1800-01-01
id08702,W0i8tYE3kE0,2012-02-29
id08702,a0x3w4Gz7Ww,2014-04-10
id08702,6UmhE92pQz4,2009-06-22
id08702,vfIO2u_iWeA,2011-09-13
id08702,NXnSJzWsLlQ,2011-09-06
id08702,QUHltYvkgcI,1800-01-01
id08702,ZEZUoGQsemA,2015-09-21
id08702,_iFuovdMwBA,2011-01-09
id08702,eff4lEKOGSY,2015-09-06
id08702,B04_3jgqVzg,2010-01-16
id08702,DCE1QOgVY90,2015-04-22
id08702,L-pvrVowJdI,2010-06-06
id08702,V-NiipyhQdI,1800-01-01
id08702,Lat3od1YshE,2014-05-10
id08702,bley5iX7x10,2015-09-21
id08702,umnchZd64UY,1800-01-01
id08702,ixxkSgHKxxQ,2014-12-08
id09146,ZAPUKC6Zi8I,2012-11-02
id09146,DsuPMq8h46k,2008-05-05
id09146,xp7kFerv-S0,2011-08-10
id09146,eplfA4jbAUs,1800-01-01
id09146,GnHUdtkiQE0,2015-05-10
id09146,tXQH8oJPado,2015-05-10
id09146,fPXRoCirsmQ,2013-10-30
id09146,YVKlYhoYJwk,2017-02-08
id09146,DSatOHLvDPM,2013-05-02
id09146,wiy9XfX6jHk,2015-05-27
id09146,eeMDoNs6hdE,2012-01-09
id09146,xuAh8CweMGM,2015-05-20
id09146,M2-bT2IHAYc,2009-10-30
id08898,vxcfW63gQ8o,2016-01-12
id08898,S6Y3ef2VmAU,2016-02-12
id08898,ahIkxzC2fY0,1800-01-01
id08898,kRD1x4FV1vA,2008-04-24
id08898,wN1p7c7jlHM,2015-11-25
id08898,g19YLVBbMBo,2014-09-17
id08898,lZn8L_H0quI,2016-03-16
id08898,plgmhirqmUE,2016-04-12
id08898,ZqTMrZOhH0A,2015-12-18
id08898,1tvglwRb9pM,1800-01-01
id08898,2Qv76m4EiBU,2016-03-08
id08898,8nk4TYgAbFU,2016-04-11
id08898,4ey4kqqUxoI,2016-03-17
id08898,aWZqxev6iok,2016-02-04
id08898,8Qlin_3fl64,2015-12-03
id08806,5u0-SHnYFzU,1800-01-01
id08806,AjOU4sq1j78,2014-05-07
id08806,xUVIleaDdFk,1800-01-01
id08806,aSLGyp2NmvE,1800-01-01
id08806,c8sMpSUkbqo,2011-04-07
id08806,Eu6yKR0z2lM,1800-01-01
id08806,vqlqJdBN2V8,1800-01-01
id08806,Jzt_NHdZ6N8,1800-01-01
id08806,SpJDTiHBCXY,1800-01-01
id08806,hMBlSW3aTvo,1800-01-01
id08806,7iMhDaBI4jU,1800-01-01
id08806,SKUDOjMozV8,2016-10-17
id08806,7iRzKezqflo,2010-01-03
id08806,D_aV31XItV4,1800-01-01
id08806,fWmSdH4t_Ok,1800-01-01
id08806,XA4gLn6wixU,2010-06-17
id08806,TFkduBUXHtM,1800-01-01
id08806,5JI8nDnWTRQ,1800-01-01
id08802,L-H-BfYGcCw,2016-11-16
id08802,0L43udYZHrY,2017-05-11
id08802,t1gWUHJWjLA,2010-04-07
id08802,1o9gRBowTNM,2015-12-03
id08802,hapYTdlPMQE,2010-02-02
id08802,KVJ10Jt-VJQ,2012-07-02
id08802,qJVOwR5xSOI,2017-01-16
id08802,QMKBFWUyTMM,2012-05-29
id08802,GFxRDb8NU8U,2013-09-13
id08802,sgIJ0eEUT6s,2016-10-25
id08802,8o477JiyLjw,2014-07-06
id08802,s4dS0FR7cZY,2015-12-03
id08802,L_ydXHX9Gww,2015-12-03
id08802,Hxmk484VG-Q,2008-10-20
id08802,OdpAWhe2wBM,2016-12-12
id08802,Qc_YKmrcBVU,2015-01-20
id08802,2QlByZo6sh8,2016-03-03
id08802,enQoOmKVFT8,2007-11-22
id08802,W3HGsQvcmeg,2011-08-28
id08802,Tz_ytocp-lI,2017-04-14
id08802,3I7DP3Wcj9o,2016-03-29
id08802,eBKBWaA0sUU,2012-09-30
id08802,a_XZV4b3Y1A,2011-06-19
id08802,nrIzWm3Jzlw,2017-01-26
id08802,ed_OzI09Rak,2015-01-05
id08802,bpe7lfbM6p8,2009-02-03
id08802,jYupq851y_0,2015-03-06
id08802,hzJo3_fIFhA,2014-03-21
id08802,yuf-v8K4Kjw,2017-01-13
id08802,EFXHccajOSE,2010-03-16
id08802,kvyH0mbzfS4,2015-03-05
id08802,cvmU3bagJHc,2016-03-10
id08802,EJ9louy8mNI,2015-05-11
id08802,rXMIh2JhdSg,2017-02-20
id08802,sUva0Z6Tu0A,2013-09-13
id08802,GDPiCCAI4S8,2016-02-11
id08802,FcqEVZLajjw,2015-05-19
id08802,61d9b4g-_gw,2017-01-12
id08802,A22FGCSiXD4,2016-02-03
id08802,l-wIgw95uyY,2016-09-21
id08802,y-UdiWtKuZw,2012-02-10
id08802,ofLXe3MorBI,2015-07-20
id08802,ZobKXw6o7lw,1800-01-01
id08802,DKXYHqDfIuo,2015-12-03
id08802,Ly6iEeu5dzU,1800-01-01
id08802,QFsW4Fd60Bc,2015-12-11
id08802,SJ2_L37cMTw,2011-02-17
id08802,UuG8QLbbx64,2015-12-03
id08802,HOwqX2YnhWk,2014-05-05
id08802,5AfM3AlEaF8,2011-08-28
id08802,UVbpLZx1uuM,2015-12-03
id08802,Hi7jIAxTGUM,2016-07-03
id08531,B6pkXp5pXIQ,2013-02-02
id08531,ErLjQLHwuBI,2016-12-24
id08531,7LAvuH5HVPE,2015-04-15
id08531,DPAvceV8aVQ,2017-02-14
id08531,6HZ-jHUmjlU,2015-04-08
id08531,W1v9nhWEyHs,2014-03-04
id08531,8E4rSK86qDA,2015-08-14
id08531,tJsLo2jjcs8,2016-05-20
id08531,oVzLXRB02Jw,2015-07-20
id08531,K9cSiWrhAyg,2016-07-04
id08531,JSMKkALgh-Y,2012-06-19
id08531,8JLhIWT6Pz0,2013-02-02
id08531,aFMsYXfXZNU,2016-07-04
id08531,US5UellfW9U,2014-03-20
id08531,dyI1KdeP1Q8,2016-07-05
id08531,a-O-LuUGJa8,1800-01-01
id08531,A7iMtN3cuCU,2017-01-05
id08531,swpAwCpy0cw,2016-05-22
id08531,k69he3oEUs4,2011-02-20
id08531,o8gCMNfv_RM,1800-01-01
id08531,JR-IDgrIbBY,2016-12-21
id08531,QvYltVw7s_A,2014-03-24
id08531,1t_0WnWb1MY,1800-01-01
id08531,XG_KOAAcuO8,2015-07-05
id08531,8BsDDTl4w98,2014-07-17
id08531,WfjRANoz3pM,2010-07-03
id08531,0r5EENwfoas,1800-01-01
id08531,5Z0r7Huim5g,2017-05-03
id08531,r5xYJQtf6-4,2016-06-19
id08531,cFjJfcYaCB8,1800-01-01
id08531,IFIZ4MAOASc,2015-05-02
id08531,302PKCN15Zc,1800-01-01
id08891,IOjdOFQqbvg,2017-01-13
id08891,MwhDvwd7gCc,2013-04-06
id08891,M7DRb5Er-yM,2013-01-29
id08891,EWIojRvUF9s,2013-05-29
id08891,ZOUJVHnUw5c,2017-01-11
id08891,FscBKAtWAAQ,2015-07-04
id08891,xxLjwJk-bc8,2016-05-30
id08891,A3PkLkWhyGk,2013-04-06
id08583,SXN9HrYL2PI,1800-01-01
id08583,Vk7e-YUn9SA,2014-08-25
id08583,HHMfFdUEYms,2016-10-03
id08583,Z-b2m1MYaqI,2017-05-01
id08583,SEv6NtaaqIk,2017-04-08
id08583,NAabZT5FRW8,2017-04-01
id08583,K_O8yz7nY0k,2014-07-14
id08583,d6nUI6tiIzU,2016-11-21
id08583,nDkHPh9MRH8,1800-01-01
id08583,iZCMEus2oHE,2016-06-09
id08583,wd0Y2T6xeMk,1800-01-01
id08583,I4xWa291Scg,2014-01-29
id08583,oMriHP-PV3o,2014-02-24
id08583,QQ_X_z54ftk,2016-06-08
id08583,JUEM2jOrCJA,2013-08-15
id08583,mttlJA-3osM,2014-02-16
id08583,gA66G60UNFg,2016-01-28
id08782,2ebVUa0qwVo,1800-01-01
id08782,Z2abt-S4eFE,1800-01-01
id08782,su6C_eoiHjk,2012-08-01
id08782,w7HO5CjlzPw,2011-12-03
id08782,6TdgG4vbjzY,2012-08-21
id08782,vpi3QKmaks4,1800-01-01
id08782,WFg2tOwmtc4,2013-04-04
id08782,enhv_Nlah9s,1800-01-01
id08782,K29MrHk33_0,2013-03-19
id08782,4_QekjUzbzY,1800-01-01
id08782,iZUwbvaLM-c,1800-01-01
id08782,KH1F4X7ks1k,1800-01-01
id08782,t-cyi0Ko1Fw,2016-11-16
id08782,ycHZT-zh3oM,1800-01-01
id08782,jTe3qBH7_lI,2011-11-02
id08782,ADYocdN3Mmo,1800-01-01
id08782,UPwBQMQlA_o,1800-01-01
id08782,eQP7LiJt0HE,1800-01-01
id08782,e65JTwdGwW8,2016-11-16
id08910,ilvdkNVrS_Q,2010-09-16
id08910,PEhJJ4boWrs,2012-05-01
id08910,LShm3200OJY,2014-06-19
id08910,XE8bZ_h-4zo,2011-02-23
id08910,g5yk2b2v6E4,2014-06-11
id08910,OXHX9MyfKT8,2015-12-07
id08910,P4z0Wm8X7GE,1800-01-01
id08910,DDipgKJcvfg,2014-06-10
id08910,RhuV_fDtVdU,2012-11-27
id08910,beI6lSJhDHc,2015-01-27
id08910,7ZLwQc4DLT0,2014-09-08
id08910,msTZpHBdV9w,2016-07-11
id08910,LPKnt56KALo,2014-06-20
id08910,nFluR2ciw_Y,2016-07-20
id08910,_ULJ5vcD2dQ,1800-01-01
id08910,ijoNEI_h54Y,2011-02-08
id08910,o2WLVNDeERA,2014-06-10
id08910,c9SrHQ6iSiU,2014-06-10
id08910,mQD9KxPiLCI,2014-06-09
id08910,aMEMeP2mfKs,2014-06-18
id08910,b-VasnAnkow,2014-09-19
id08910,wF6gQvyYYGo,2013-02-07
id09138,WE4mZD1-YUk,2012-11-26
id09138,XQy9XQ1CtdY,2014-08-17
id09138,jJm2BV2ItB8,2015-04-02
id09138,ZamR-huCo00,1800-01-01
id09138,8276CPhJ0uQ,2015-09-19
id09138,_r9IQ8Z52A4,2017-02-28
id09138,9nrOi7ZARSk,1800-01-01
id09138,vzYzHwiblCo,2016-06-08
id09138,zxWzIR5rXCM,2017-03-30
id09138,TNbklksm4RE,2017-01-13
id09138,eMYSlUtchqg,2014-08-12
id09138,hrJF3vfXKV0,2015-05-13
id08567,0HgU54OScxI,2013-01-01
id08567,vGAUKk2v-oA,2010-07-21
id08567,u-4XV6FUpP8,2011-08-19
id08567,GMTxamROUOs,2016-07-21
id08567,7wzq8BwIQo8,2011-05-11
id08567,i7ANrKMlxUc,2012-10-27
id08567,z72l-oyOJLQ,2010-10-29
id08567,PKBDJRJ0zMs,2010-10-29
id08567,Bive50EsTTs,2010-09-24
id08567,56CdGu1jqks,2013-03-09
id08567,SDBWX1a2VnU,2011-08-27
id08567,m1dndUX_424,2010-07-29
id08567,6mpy3vcfW7g,2014-05-13
id08567,Ls8keTtsCJw,2016-07-21
id08567,rIvlofnuq2U,2010-06-19
id08567,cUIYzhAWtEo,1800-01-01
id08567,62HZPNAbMvg,2011-05-11
id08567,BRpB-cezKrY,1800-01-01
id08567,6KtxeROUxtw,2010-10-29
id08567,IF8zBlVCi3Q,1800-01-01
id09263,VboJLmSW-pk,2014-07-13
id09263,qPzXbGLkpZo,2015-08-06
id09263,qa_Ikw4Bnos,2016-10-31
id09263,ZcYSrslaCYM,2016-06-10
id09263,ge7K9UhcaKk,2014-11-29
id09263,ARVWnF_NcCI,2016-09-16
id09263,ykiphhTenyQ,2014-07-14
id09263,tWSotv9a_SA,1800-01-01
id09263,YUsRj4sTO8w,2015-03-29
id09263,bM48KoyFLH0,2014-11-19
id09263,_hce4pSODG4,2014-05-29
id09263,ZDAl06VIpkY,2016-06-18
id09263,acS7wwwxj-E,2016-12-03
id09263,PnNMzspNF3o,2015-09-09
id09263,WxqPtkTWmg8,2016-11-25
id09263,Fzy_T2F8IvY,2017-04-14
id09263,SrRTK3xLp70,2011-01-11
id09263,ycad4gVJ_1A,2016-08-07
id09197,_KxA6unNcYg,1800-01-01
id09197,GXx7iD3RYlY,2012-01-09
id09197,9zkRGVlN0Is,2014-01-23
id09197,KVA71eRSGnc,2011-06-23
id09197,46LRK4lINok,2014-11-12
id09197,WmSNm2Sk5fg,2012-01-09
id09197,FGS32BGNRvY,2010-02-08
id09197,cvUTjpLVOwI,2012-01-09
id09197,hmSDw2yGoJA,1800-01-01
id09197,HjtC-WK0CX0,2014-05-21
id09197,cZg5Sb-KlSY,2010-09-01
id09197,dFd0dxwTxYM,2015-04-01
id09197,o4Vrf1JJ24k,2013-12-17
id09197,DPLP-gU1jKM,2015-03-09
id09197,85hv-Jcari0,2010-03-05
id09197,OiQ0uoXo-so,2017-02-03
id09197,PmYafH4NXgY,2014-11-19
id09197,AFe8-l5G3bQ,1800-01-01
id08997,g8goUxPhzW4,2015-06-10
id08997,xNeF2b52XW4,2009-09-07
id08997,NeYNKja23Rc,2014-07-25
id08997,gykpTKQESyo,2015-07-23
id08997,iJxz3UND4kY,2009-05-03
id08997,BuHg8vKu75A,2014-02-26
id08997,RatSfx24H3w,2014-07-23
id08997,dKyZoD5CwXg,2015-06-22
id08997,6OEV7QkPgEo,2016-08-04
id08997,hpnVyb7zGFg,2011-06-04
id08997,M8CHphtWBr4,2013-10-07
id08997,UEFcYR0L3jY,2015-12-22
id08997,bWtRLJQ7QGM,2013-11-29
id08997,rR7gNVZ4C4A,2013-03-28
id08997,nLui72m6xPo,2012-12-29
id08997,QkoLxvvWrqU,2013-05-22
id08997,qvRAf4BDbCY,2014-02-18
id08997,RGp7BTcDgD0,2013-08-27
id08997,BImQumnX8Js,2014-02-17
id08997,wZrlP2L6F-g,2013-11-29
id08997,2ryG3yx0w0g,2015-07-13
id08634,LvB0s3yuvFY,2013-06-17
id08634,VRQCLohkauA,2010-10-17
id08634,lPhLuCsnjus,2013-06-07
id08634,5gCp6GHGqPA,2013-03-09
id08634,HUjD8U6HMxM,2014-08-17
id08634,ZIc1cPKgOpg,1800-01-01
id08634,0EK6R2Xz3vo,2016-08-09
id08634,dDQSQGdMvXY,2017-01-05
id08634,cEkayDPbOvQ,2014-03-24
id08634,OyFWnNFXZSM,2012-01-04
id08634,n563711WAKI,2011-10-27
id08634,0d5ea3wVczg,2017-03-24
id08634,TWq-BSBblQk,2012-04-10
id08634,TD-ajxX3tMI,2014-04-11
id08634,FHybUvjApIs,2015-01-08
id09229,Q8nHlxyZVWo,1800-01-01
id09229,VESh_ic4hOc,2016-07-18
id09229,zTVf4Tg26uw,2016-04-22
id09229,i-SdxAeabmE,2015-10-12
id09229,Z95Yced4TTk,2017-05-09
id09229,UuK26RhKSJM,2017-04-25
id09229,JTbUhyEj_cY,2017-03-10
id09229,5wqcISRKAME,2014-12-24
id08609,gTn7n5x5yhA,2013-08-26
id08609,6saBTa8HIe0,2012-06-05
id08609,0krt9LitISY,1800-01-01
id08609,adWzPqAJl7g,2012-11-18
id08609,REm97LbBGhI,2013-10-11
id08609,iGOh1PORI1M,2015-04-08
id08609,ZEtuhP0UHyQ,1800-01-01
id08609,4CiDHQcn1-0,2013-04-30
id08609,_FiAW-dssk0,2013-02-05
id08651,rdlbWbE5goQ,2015-12-18
id08651,B_LknLYkn4c,2015-03-16
id08651,lRFmtR6GTh0,2016-10-23
